SDG	Active_concepts	Boosted
SDG16	Organise Crime	1
SDG16	Passive Bribery	0
SDG16	Penal Code	0
SDG16	Police District	0
SDG16	Positive Parenting	0
SDG16	Pre-trial Investigation	0
SDG16	Private Security Force	0
SDG16	Prosecutorial Discretion	0
SDG16	Provisional Arrest	0
SDG16	Referral Option	0
SDG16	Request State Party	0
SDG16	Restorative Justice	0
SDG16	Sentencing Option	0
SDG16	Serious Fraud Office	0
SDG16	Solid Legal Framework	0
SDG16	Specialise ANTI-CORRUPTION Institution	0
SDG16	State Attorney	0
SDG16	State-Society Relation	0
SDG16	Strong Public Policy	0
SDG16	Tribunal Supremo	0
SDG16	United Nation Office On Drug And Crime	0
SDG16	United Nations Convention Against Corruption	0
SDG16	United Nations Convention Against Transnational Organize Crime	0
SDG16	ANTI-BRIBERY Legislation OECD	0
SDG16	Anti-bribery Effort	0
SDG16	Anti-bribery Law	0
SDG16	FATF Recommendation	0
SDG16	Fragile Setting	0
SDG16	Fragile State Context	0
SDG16	Fragile State Group	0
SDG16	Fragile State Index	0
SDG16	Fragile State List	0
SDG16	Fragile State OECD	0
SDG16	Fragile State Policy	0
SDG16	Fragile State Situation	0
SDG16	Trial Cost	0
SDG16	Child Maltreatment	0
SDG16	Corruption Perception Index Inflation	0
SDG16	Corruption Perception Index Score	0
SDG16	Homicide Data	0
SDG16	Homicide Level	0
SDG16	Homicide Victim	0
SDG16	Physical Assault	0
SDG16	Self-reported Victimisation	0
SDG16	Trial Length	0
SDG16	Voter Turnout Rate	0
SDG16	Sustainable Development Goal Indicator	1
SDG16	Absolute Prohibition	0
SDG16	Arbitrary Execution	0
SDG16	Arm Violence Reduction Approach	0
SDG16	Arm Violence Reduction Programming Sub-components	0
SDG16	Arm Violence Trend	0
SDG16	Arm Youth Gang	0
SDG16	Armed Violence Lens	0
SDG16	Armed Violence Reduction Programming	0
SDG16	Asylum Seeker	0
SDG16	Border Closure	0
SDG16	Border Trafficking	0
SDG16	Corporal Punishment	0
SDG16	Criminal Justice Response	0
SDG16	Development Enabler	0
SDG16	Direct Arm Violence Reduction	0
SDG16	Direct Arm Violence Reduction Programming	0
SDG16	Enforce Disappearance	0
SDG16	Female Genital Mutilation	0
SDG16	Forced Eviction	0
SDG16	Gang Member	0
SDG16	Girl Unde	0
SDG16	Harmful Traditional Practice	0
SDG16	Indirect Arm Violence Reduction Programming	0
SDG16	Law Enforcement Official	0
SDG16	Law Enforcement Personnel	0
SDG16	Legal Safeguard	0
SDG16	National Preventative Mechanism	0
SDG16	Organize Crime	1
SDG16	Pre-trial Detention	0
SDG16	Probable Effectiveness	0
SDG16	Racial Discrimination	1
SDG16	Reduce Arm Violence	0
SDG16	Relate Intolerance	0
SDG16	Security System Reform	0
SDG16	Solitary Confinement	0
SDG16	Standard Minimum Rule	0
SDG16	State Party	0
SDG16	United Nations High Commissioner For Refugee	0
SDG16	Vote Record	0
SDG16	Youth Gang	0
SDG16	ASEAN Centrality	0
SDG16	Abuse Prevention	0
SDG16	Abuse Problem	0
SDG16	Access Information	1
SDG16	Accountable Entity	0
SDG16	Accountable Governance	0
SDG16	Accountable Institution	1
SDG16	Accountable Public Governance	0
SDG16	Accountable Public Institution	0
SDG16	Accountable Public Service	0
SDG16	Arm Conflict	1
SDG16	Arm Flow	0
SDG16	Armed Attack	0
SDG16	Armed Group	0
SDG16	Armed Robbery	0
SDG16	Armed Violence	1
SDG16	Birth Certificate	0
SDG16	Birth Injury	0
SDG16	Birth Registration	0
SDG16	Bribe Pay	0
SDG16	Bribery Risk	1
SDG16	Child Abuse Prevention	0
SDG16	Child Death	0
SDG16	Child Prostitution	0
SDG16	Child Soldier	1
SDG16	Child Traffick	0
SDG16	Child Victim	0
SDG16	Combat Terrorist	0
SDG16	Corruption Case	0
SDG16	Corruption Control	0
SDG16	Corruption Offence	0
SDG16	Corruption Perception Index	1
SDG16	Corruption Prevention	0
SDG16	Corruption Problem	0
SDG16	Corruption Risk	0
SDG16	Corruption Scandal	0
SDG16	Crime Concern	0
SDG16	Crime Level	0
SDG16	Crime Offence	0
SDG16	Crime Prevention	0
SDG16	Crime Prevention Strategy	0
SDG16	Crime Rate	1
SDG16	Crime Reduction	0
SDG16	Crime Trend	0
SDG16	Crime Victim	1
SDG16	Criminal Justice	0
SDG16	Criminal Justice Process	0
SDG16	Cross-border Trafficking	0
SDG16	Death Risk	0
SDG16	Death Sentence	0
SDG16	Death Statistic	0
SDG16	Death Threat	0
SDG16	Death Toll	0
SDG16	Detect Trafficking Victim	0
SDG16	Develop Region	0
SDG16	Domestic Servitude	0
SDG16	Domestic Trafficking	0
SDG16	Effective Governance	0
SDG16	Effective Government	0
SDG16	Effective Institution	0
SDG16	Forced Marriage	0
SDG16	Fragile Context	0
SDG16	Fragile Country	0
SDG16	Fragile Peace	0
SDG16	Fragile Situation	0
SDG16	Fragile State	0
SDG16	Fundamental Freedom	0
SDG16	Fundamental Law	0
SDG16	Global Overview	0
SDG16	Homicide Rate	0
SDG16	Human Dignity	0
SDG16	Human Life	0
SDG16	Human Rights	1
SDG16	Human Security	0
SDG16	Human Trafficking	0
SDG16	Human Wellbeing	0
SDG16	Illicit Activity	1
SDG16	Illicit Drug	0
SDG16	Illicit Drug Trafficking	0
SDG16	Illicit Financial Flow	0
SDG16	Illicit Firearm	0
SDG16	Illicit Flow	1
SDG16	Illicit Manufacture	0
SDG16	Illicit Trade	1
SDG16	Illicit Traffic	0
SDG16	Illicit Trafficking	0
SDG16	Inclusive Decision-making	0
SDG16	Inclusive Development	0
SDG16	Inclusive Institution	0
SDG16	Inclusive Society	0
SDG16	Intentional Homicide	0
SDG16	International Cooperation	0
SDG16	Law Enforcement	0
SDG16	Lawful Authority	0
SDG16	Lawful Government	0
SDG16	Lawful Power	0
SDG16	Legal Identity	0
SDG16	National Institution	0
SDG16	Non-discrimination Policy	0
SDG16	Non-discrimination Term	0
SDG16	Non-discriminatory Access	0
SDG16	Non-discriminatory Basis	1
SDG16	Non-discriminatory Rule	0
SDG16	Organ Removal	0
SDG16	Paris Principle	1
SDG16	Participatory Decision-making	0
SDG16	Participatory Democracy	0
SDG16	Participatory Governance	0
SDG16	Physical Harm	0
SDG16	Physical Violence	0
SDG16	Prison Condition	0
SDG16	Prison Overcrowding	0
SDG16	Prison Population	1
SDG16	Prison Sentence	0
SDG16	Proportional Representation	0
SDG16	Proportional Representation System	0
SDG16	Psychological Harm	1
SDG16	Psychological Problem	0
SDG16	Psychological Violence	0
SDG16	Public Access	0
SDG16	Public Service Performance	0
SDG16	Rule Of Law	0
SDG16	Seize Counterfeit Good	0
SDG16	Sentence Enforcement	0
SDG16	Sexual Assault	0
SDG16	Sexual Exploitation	1
SDG16	Sexual Harassment	0
SDG16	Sexual Offence	0
SDG16	Sexual Slavery	0
SDG16	Sexual Violence	1
SDG16	Steal Vehicle	0
SDG16	Sustainable Development	0
SDG16	Sustainable Development Goal	1
SDG16	Terrorism Prevention	0
SDG16	Torture Victim	0
SDG16	Trafficking Flow	0
SDG16	Trafficking Offence	0
SDG16	Trafficking Ring	0
SDG16	Trafficking Victim	0
SDG16	Transparent Governance	0
SDG16	Transparent Rule	0
SDG16	Victimization Survey	0
SDG16	Violence Prevention	0
SDG16	Violence Protection	1
SDG16	Violence Reduction	1
SDG16	Violence Risk	0
SDG16	Violent Action	0
SDG16	Violent Conflict	0
SDG16	Violent Crime	0
SDG16	Violent Death	0
SDG16	Weak Institution	1
SDG16	Weapon Of Mass Destruction	0
SDG16	Weapon Proliferation	0
SDG17	Acute Poverty	0
SDG17	Advance Market Commitment	0
SDG17	African Development Fund	0
SDG17	Agenda Measure	0
SDG17	Aggregate Income	0
SDG17	Aggregate Income Group	0
SDG17	Aid Effectiveness	0
SDG17	Aid Landscape	0
SDG17	Asset Price Development	0
SDG17	Assistance Provider	0
SDG17	Attractive Foreign Direct Investment	0
SDG17	Base Erosion And Profit Shifting	0
SDG17	Base Erosion And Profit Shifting Action Plan	0
SDG17	Behavioural Additionality	0
SDG17	Bilateral Aid	1
SDG17	Bilateral Foreign Direct Investment	0
SDG17	Bilateral Foreign Direct Investment Flow	0
SDG17	Bilateral Partner	0
SDG17	Bilateral Supplier	0
SDG17	Blended Finance	0
SDG17	Building Community Capacity	0
SDG17	Building Inclusive Economy	0
SDG17	Business Angel	0
SDG17	Business Cycle Synchronization	0
SDG17	Business Registration Requirement	0
SDG17	Capacity Building	1
SDG17	Capacity Building Initiative	0
SDG17	Capacity Building Project	0
SDG17	Civil Service Leader	0
SDG17	Clean Production	0
SDG17	Clean Production Programme	0
SDG17	Clean Production Technology	0
SDG17	Cleaner Production Centre	0
SDG17	Climate Finance	0
SDG17	Climate Technology Initiative	0
SDG17	Commitment To Development Index	0
SDG17	Community Control	0
SDG17	Community Development Worker	0
SDG17	Community Empowerment	0
SDG17	Community Involvement	0
SDG17	Component Inequality3	0
SDG17	Computable General Equilibrium Analysis	0
SDG17	Core Labour Standard	0
SDG17	Corporate Code	0
SDG17	Country Aid Programme	0
SDG17	Country Development Cooperation	1
SDG17	Country High Income Country	0
SDG17	Country Middle Income Country	0
SDG17	Country Service Exporter	0
SDG17	Creditor Reporting System	0
SDG17	Critical Social Policy	0
SDG17	Currency Mismatch	0
SDG17	Current Welfare	0
SDG17	Cycle Synchronization	0
SDG17	Data Revolution	0
SDG17	Daunting Problem	0
SDG17	Debt Relief	0
SDG17	Dedicated PPP Unit	0
SDG17	Deep Financial Market	0
SDG17	Development Agendum	0
SDG17	Development Community	0
SDG17	Development Cooperation	1
SDG17	Development Co-operation	1
SDG17	Development Co-operation Review Series	0
SDG17	Development Division	0
SDG17	Development Education Activity	0
SDG17	Development Partner	0
SDG17	Development Partnership Strategy	0
SDG17	Disaster Risk	0
SDG17	Disaster Risk Reduction	0
SDG17	Distinct Preference	0
SDG17	Domestic Content Requirement	0
SDG17	Domestic Resource Mobilisation	0
SDG17	Domestic Revenue	0
SDG17	Donorship Gross National Income	0
SDG17	Ecological Footprint	0
SDG17	Educational Building	0
SDG17	Educational Consultancy	0
SDG17	Educational Demand	0
SDG17	Educational Inter	0
SDG17	Educational Investment	0
SDG17	Educational Landscape	0
SDG17	Educational Monitoring	0
SDG17	Effective Development Cooperation	1
SDG17	E-Government Development	0
SDG17	E-Government Development Index	0
SDG17	Energy Efficiency Design Index	0
SDG17	Energy Footprint	0
SDG17	Energy Resource Management	0
SDG17	Enhance Knowledge	0
SDG17	Enhance Knowledge Flow	0
SDG17	Enhance Policy Coherence	0
SDG17	Environmental Capacity	0
SDG17	Environmental Capacity Building	1
SDG17	Environmental Inequality	0
SDG17	Environmental Justice	0
SDG17	Environmental Load	0
SDG17	Environmentally Sustainable Development	1
SDG17	Equivalent Concept	0
SDG17	Equivalent Variation	0
SDG17	Estimate Tariff	0
SDG17	EUROPEAN Business Angel Network	0
SDG17	EUROPEAN Venture Capital Association	0
SDG17	Exclude Debt Relief	0
SDG17	Executive Core Qualification	0
SDG17	Export Cluster	0
SDG17	Export Performance Requirement	0
SDG17	External Indebtedness	0
SDG17	External Mobility	0
SDG17	Extreme Poverty	0
SDG17	Failed Project	0
SDG17	Fair Access	0
SDG17	Fair Trade	0
SDG17	Fair Trade Market	0
SDG17	Fair Trade Movement	0
SDG17	Fair Trade Product	0
SDG17	Fairtrade Label	0
SDG17	Financing Capacity	0
SDG17	Financing Facility	0
SDG17	Financing For Development	1
SDG17	Financing Gap	0
SDG17	Financing Infrastructure Development	0
SDG17	Fixed Telephony Subscriber	0
SDG17	Flow Engineering	0
SDG17	Food Waste	0
SDG17	Foreign Direct Investment	0
SDG17	Foreign Direct Investment Flow	0
SDG17	Foreign Direct Investment Incentive	0
SDG17	Foreign Direct Investment Incentive Policy	0
SDG17	Foreign Direct Investment Inflow	0
SDG17	Foreign Direct Investment Location	0
SDG17	Foreign Direct Investment Policy	0
SDG17	Foreign Direct Investment Response	0
SDG17	Foreign Direct Investment Trend	0
SDG17	Foreign Direct Investment Variable	0
SDG17	Foreign Technology	0
SDG17	Forest Carbon Partnership Facility	0
SDG17	Forest Investment Programme	0
SDG17	Form Technology Transfer	0
SDG17	Future Good	1
SDG17	Future Leader	0
SDG17	Gain Expectation	0
SDG17	General Shock	0
SDG17	Generalise System Of Preference	0
SDG17	Global Average Temperature	0
SDG17	Global Building Performance Network	0
SDG17	Global Environmental Good	0
SDG17	Global Environmental Issue	0
SDG17	Global Footprint Network	0
SDG17	Global Foreign Direct Investment	0
SDG17	Global Forum	0
SDG17	Global Methane Initiative	0
SDG17	Global Minimum Standard	0
SDG17	Global Partnership	1
SDG17	Global Pool Fund	0
SDG17	Global Pool Funding Mechanism	0
SDG17	Global Subsidy Initiative	0
SDG17	Global Sustainability	0
SDG17	Global Trade Analysis Project	0
SDG17	Global Welfare Gain	0
SDG17	Goal Framework	0
SDG17	Good Life Initiative	0
SDG17	Govern Ance Group	0
SDG17	Governing Complex Education System	0
SDG17	Governmental Circle	0
SDG17	Gravity Model	0
SDG17	Great Perseverance	0
SDG17	Great Recession	0
SDG17	Green Climate Fund	0
SDG17	Green Growth	0
SDG17	Green Growth Concept	0
SDG17	Green Growth Indicator	0
SDG17	Green Growth Measurement	0
SDG17	Growth Enhance Policy	1
SDG17	Growth-promoting Policy	0
SDG17	Headline Indicator	0
SDG17	Health Promotion	0
SDG17	Health Service Delivery	0
SDG17	Health Service User	0
SDG17	Health User	0
SDG17	Healthy Community	0
SDG17	Heavily Indebted Poor Country	0
SDG17	Heavily Indebted Poor Country Initiative	0
SDG17	High Domestic Content	0
SDG17	High Education Management	0
SDG17	High Income Low Income	0
SDG17	High Political Level	0
SDG17	High Skilled Staff	0
SDG17	Highly Indebted Poor Country	0
SDG17	Household Income Growth	0
SDG17	Human Capital Intensity	0
SDG17	Human Capital Investment	0
SDG17	Human Capital Theorist	0
SDG17	Illicit Financial Flow	0
SDG17	Illustrative Target	0
SDG17	Image Building	0
SDG17	Inclusive Growth	0
SDG17	Increase Crisis Risk	0
SDG17	Industrial Researcher	0
SDG17	Inequitable Impact	0
SDG17	Infrastructure Financing	0
SDG17	Initial Inequality	0
SDG17	Initial Public Offering	0
SDG17	Innovation Intensity	0
SDG17	Innovation Power	0
SDG17	Innovative SMEs	0
SDG17	Instant Satisfaction	0
SDG17	Institutional Development Division	0
SDG17	Institutional Good Practice	0
SDG17	Integrate Framework	0
SDG17	International Co-operation Initiative	0
SDG17	International Cooperation Regional	0
SDG17	International Co-operative Approach	0
SDG17	International Development Association	0
SDG17	International Development Co-operation	0
SDG17	International Development Research Centre	0
SDG17	International Knowledge Flow	0
SDG17	International Mobility	0
SDG17	International Regulation	0
SDG17	International Regulatory Co-operation	0
SDG17	International Social Survey Programme	0
SDG17	International Technological Diffusion	0
SDG17	International Technology Flow	0
SDG17	Intertemporal Budget Constraint	0
SDG17	Investment Promotion	0
SDG17	Joint Action Group	0
SDG17	Key Indicator Of The Labour Market	0
SDG17	Knowledge Flow	0
SDG17	Knowledge Management	0
SDG17	Knowledge Sharing	1
SDG17	Labelling Organization	0
SDG17	Laboratory Innovation	0
SDG17	Labour-saving Technology	0
SDG17	Large Fiscal Deficit	0
SDG17	Lead Development Strategy	0
SDG17	Leadership Development	0
SDG17	Leadership Training	0
SDG17	Learn Region	0
SDG17	Least-developed Country	0
SDG17	Life Satisfaction	0
SDG17	Lighthouse Project	0
SDG17	Lived Climate	0
SDG17	Local Choice	0
SDG17	Local Education Policy	0
SDG17	Local Education System	0
SDG17	Local Firm	0
SDG17	Local Industry Upgrade Programme	0
SDG17	Low Basic Skill	0
SDG17	Low Income Country Middle Income	0
SDG17	Lower Trade Barrier	0
SDG17	Macroeconomic Stability	0
SDG17	Macroeconomic Volatility	0
SDG17	Make Development Cooperation	0
SDG17	Make Development Co-operation	1
SDG17	Make Labour Market Resilient	0
SDG17	Make Policy Analysis Count	0
SDG17	Managerial Education	0
SDG17	MDG Gap Task Force Report	0
SDG17	MDG Period	0
SDG17	Meaningful Community	0
SDG17	Measuring Sustainable Development	0
SDG17	Mental Health Service User	0
SDG17	Millennium Science Initiative	0
SDG17	Mobile Device	0
SDG17	Mobilisant Directement	0
SDG17	Mobility Effect	0
SDG17	Modal Innovation	0
SDG17	Mode Development Co-operation	0
SDG17	Model Tariff	0
SDG17	Modest Background	0
SDG17	Monitoring Progress	1
SDG17	Monitoring Round	0
SDG17	Multidimensional Living Standard	0
SDG17	Multi-dimensional Living Standard	0
SDG17	Multilateral Aid	0
SDG17	Multilateral Aid System	0
SDG17	Multilateral Concessional Loan	0
SDG17	Multilateral Debt Relief Initiative	1
SDG17	Multilateral Debt Relief Initiative Debt-relief	0
SDG17	Multilateral Debt Relief Initiative Initiative	0
SDG17	Multilateral Organisation	0
SDG17	Multilateral Outflow	0
SDG17	Multilateral Trade Liberalisation	0
SDG17	Multilateral Trading System	0
SDG17	Multisectoral Aid	0
SDG17	Multi-stakeholder Partnership	1
SDG17	Mutual Acceptance Of Data	0
SDG17	National Cleaner Production	0
SDG17	National Contact Point	0
SDG17	National Statistical Coordination	0
SDG17	National Venture Capital Association	0
SDG17	Natural Asset	0
SDG17	Natural Interest Rate	0
SDG17	Natural Resource Management	0
SDG17	Natural Resource Management Plan	0
SDG17	Natural Resource Wealth	0
SDG17	Net Forest Depletion	0
SDG17	Net Present Value	0
SDG17	Non-core Resource	0
SDG17	North-North Trade	0
SDG17	North-South North-North	0
SDG17	North-South Trade	0
SDG17	Official Development Assistance	1
SDG17	Official Development Assistance Allocation	0
SDG17	Official Development Assistance Effectiveness	0
SDG17	Official Development Assistance Loan	0
SDG17	Official Development Partner	0
SDG17	Open Innovation Platform	0
SDG17	Open Market Economy	0
SDG17	Open Working Group	0
SDG17	Organisation For Economic Cooperation And Development	0
SDG17	Organisation For Economic Cooperation And Development Development	0
SDG17	Output Volatility	0
SDG17	Partner Collaboration	0
SDG17	Partner Country Government	0
SDG17	Partnership Policy	1
SDG17	Peaceful Society	0
SDG17	Place Institutional Mechanism	0
SDG17	Planetary Boundary	0
SDG17	Policy Alignment	0
SDG17	Policy Coherence	1
SDG17	Policy Coherence For Development	0
SDG17	Policy Coherence For Development Building	0
SDG17	Policy Coherence For Development Building Block	0
SDG17	Policy Research Initiative	0
SDG17	Political Space	0
SDG17	Poor Investment Climate	0
SDG17	Post-2015 Agenda	1
SDG17	Post-2015 Development Agenda	1
SDG17	Post-2015 Sustainable Development	1
SDG17	Post-2015 Sustainable Development Agenda	1
SDG17	Post-2015 Sustainable Development Goal	1
SDG17	Potential Pitfall	0
SDG17	Potential Private Partner	0
SDG17	Potential Private Sector	0
SDG17	Poverty Impact Assessment	0
SDG17	Poverty Reduction Strategy Paper	0
SDG17	Powerful Partner	0
SDG17	PPP Practice	0
SDG17	PPP Project	0
SDG17	Practical Lesson	0
SDG17	Primary Schoolteacher	0
SDG17	Primary Sector Manufacture	0
SDG17	Private Capital Flow	0
SDG17	Private Finance Initiative	0
SDG17	Private Finance Initiative Deal	0
SDG17	Private Finance Initiative Project	0
SDG17	Private Partner	0
SDG17	Private Sector Involvement	0
SDG17	Private Sector Participation	0
SDG17	Product Market Regulation	0
SDG17	Productivity Spillover	0
SDG17	Programme On Educational Building	0
SDG17	Progress Indicator	1
SDG17	Promote Policy Coherence	1
SDG17	Provide Development Assistance	1
SDG17	Public Climate Finance	0
SDG17	Public Loan System	0
SDG17	Public Revenue Collection	0
SDG17	Public Sector Administration	0
SDG17	Public Sector Comparator	0
SDG17	Public Sector Intervention	0
SDG17	Public Sector Leadership	0
SDG17	Public Sector Training	0
SDG17	Public Service Leader	0
SDG17	Public-private Partnership Public-private Partnership	1
SDG17	Rank Country Performance	0
SDG17	Rate Life	0
SDG17	Ready-made Garment	0
SDG17	Regional Co-operation	0
SDG17	Regional Economic Outlook	0
SDG17	Regional Trade Preference Arrangement	0
SDG17	Regulation Impact Statement	0
SDG17	Research , Technology And Development	0
SDG17	Responsible Business Conduct	0
SDG17	Rigorous Monitoring	0
SDG17	Robust Financial Market	0
SDG17	Safe Operating Space	0
SDG17	Sector Budget Support	0
SDG17	Sector Leadership	0
SDG17	Sector Venture Capital	0
SDG17	Senior Civil Servant	0
SDG17	Senior Civil Service Competency	0
SDG17	Senior Executive Service	0
SDG17	Senior Public Sector	0
SDG17	Senior Public Servant	0
SDG17	Service Leader	0
SDG17	Shared Knowledge Base	1
SDG17	Ship Energy Efficiency Management Plan	0
SDG17	Shock Persistence	0
SDG17	Short Lived Climate Pollutant	0
SDG17	Simultaneous Existence	0
SDG17	Smart Investment	0
SDG17	SME Finance	0
SDG17	SME Financing	0
SDG17	SME Financing Gap	0
SDG17	SME Financing Programme	0
SDG17	SME Lending	0
SDG17	Social Accounting Matrix	0
SDG17	Social Determinism	0
SDG17	Social Economy Activity	0
SDG17	Social Housing	0
SDG17	Social Impact Investment	0
SDG17	Social Landlord	0
SDG17	Social Origin	0
SDG17	Social Welfare Function	0
SDG17	Socialist Economy	0
SDG17	Sound Business Environment	0
SDG17	Southern Partner	0
SDG17	South-South Cooperation	0
SDG17	South-South Development Cooperation	0
SDG17	South-South Flow	0
SDG17	South-South Foreign Direct Investment	0
SDG17	South-South Good	0
SDG17	South-South Good Trade	0
SDG17	South-South Service Trade	0
SDG17	South-South South-North	0
SDG17	South-South Tariff	0
SDG17	South-South Trade	0
SDG17	South-South Trade Liberalisation	0
SDG17	SSA Country	0
SDG17	Standard Global Trade Analysis Project	0
SDG17	Stationary Fuel Cell	0
SDG17	Statistical Software Package	0
SDG17	Strategic Investment Promotion	0
SDG17	Strategic Personnel	0
SDG17	Structural Policy Setting	0
SDG17	Subjective Well-being	0
SDG17	Successful Internationalisation	0
SDG17	Successful Trade Reform	0
SDG17	Support Policy Advice	0
SDG17	Sustainability Assessment	0
SDG17	Sustainability Impact Assessment	0
SDG17	Sustainability Index	0
SDG17	Sustainability Indicator	0
SDG17	Sustainability Measurement	0
SDG17	Sustainability Policy Coherence For Development	0
SDG17	Sustainable Consumption	0
SDG17	Sustainable Consumption Pattern	0
SDG17	Sustainable Development	0
SDG17	Sustainable Development Agendum	0
SDG17	Sustainable Development Data	0
SDG17	Sustainable Development Indicator	0
SDG17	Sustainable Development Solution Network	0
SDG17	Sustainable Product Indexing	0
SDG17	Sustainable Transport Infrastructure	0
SDG17	Target Clean Energy	0
SDG17	Target Incentive	0
SDG17	Tariff-free Market Access	0
SDG17	Technology And Innovation Policy	0
SDG17	Technology Transfer Requirement	0
SDG17	Threatened Global Environment	0
SDG17	Total Official Support	0
SDG17	Total Official Support For Sustainable Development	1
SDG17	Total World Trade	0
SDG17	Trade Capacity	0
SDG17	Trade Capacity Building	0
SDG17	Trade Movement	0
SDG17	Trade Policy Process	0
SDG17	Trade Policy Review Mechanism	0
SDG17	Trade Support Service	0
SDG17	Trade Union Advisory Council	0
SDG17	Traded Product	0
SDG17	Traditional Procurement	0
SDG17	Traditional Public Procurement	0
SDG17	Transformative Shift	0
SDG17	Transitional Administration	0
SDG17	Triangular Co-operation	1
SDG17	Triangular Co-operation Project	0
SDG17	Triangular Development Cooperation	0
SDG17	Underprivileged Background	0
SDG17	United Nation Target	0
SDG17	Universal Agenda	0
SDG17	Value For Money	0
SDG17	Value-added System	0
SDG17	Venture Capital	0
SDG17	Venture Capital Industry	0
SDG17	Venture Capital Policy	0
SDG17	Venture Capital Policy Review	0
SDG17	Visible Output	0
SDG17	Vocational Education And Training	1
SDG17	Voluntary Corporate Code	0
SDG17	Weak Sustainability	0
SDG17	Welfare Measure	0
SDG17	Well-being Framework	0
SDG17	Well-Being Index	0
SDG17	World Knowledge Competitiveness Index	0
SDG17	World Service Trade	0
SDG17	Zero Waste	0
SDG09	bis Absolute Poverty	1
SDG09	bis Absolute Poverty Line	0
SDG09	bis Actual Individual Consumption	0
SDG09	bis Adjust Household Disposable Income	0
SDG09	bis Adjusted Disposable Income	0
SDG09	bis Agricultural Market Information System	0
SDG09	bis Atkinson Inequality Index	0
SDG09	bis Average Production Work Wage	0
SDG09	bis Average Production Worker	0
SDG09	bis Business Continuity Planning	0
SDG09	bis Capita Gross Domestic Product	0
SDG09	bis Capita Purchasing Power Parity	1
SDG09	bis Child Malnutrition	0
SDG09	bis Child-raising Allowance	0
SDG09	bis Chronic Food Insecurity	1
SDG09	bis Comprehensive Risk Analysis	0
SDG09	bis Country Struggle	0
SDG09	bis Dietary Energy	0
SDG09	bis Dietary Energy Consumption	0
SDG09	bis Disaster Risk	0
SDG09	bis Disaster Risk Management	0
SDG09	bis Disaster Risk Reduction	0
SDG09	bis District Primary Education Programme	0
SDG09	bis Donor Country Strategy	0
SDG09	bis Effective Average Tax Rate	0
SDG09	bis Employment Absorpt Ion	0
SDG09	bis Enhanced Structural Adjust Ment Facility	0
SDG09	bis Equivalence Scale Elasticity	0
SDG09	bis Extensive Risk	0
SDG09	bis Family Cash Benefit	0
SDG09	bis Food And Agriculture Organization	0
SDG09	bis Food Insecurity Risk	1
SDG09	bis Food Poverty	0
SDG09	bis Food Security	0
SDG09	bis Gain Income Share	0
SDG09	bis Global Hunger	0
SDG09	bis Global Hunger Index	0
SDG09	bis Household Benefit Income	0
SDG09	bis Household Disposable Income	1
SDG09	bis Household Income Effect	0
SDG09	bis In-Work Benefit	0
SDG09	bis Income Distribution Database	0
SDG09	bis Income Inequality Effect	0
SDG09	bis Income Polarisation	0
SDG09	bis Income Poverty	0
SDG09	bis Income Poverty Line	0
SDG09	bis Income-gap Ratio	0
SDG09	bis Increase Household Disposable Income	0
SDG09	bis Inequality Aversion	0
SDG09	bis Integrate Child Development Service	0
SDG09	bis Labour Utilisation	0
SDG09	bis Lone Parent	0
SDG09	bis Low Poverty Rate	1
SDG09	bis Lower-middle Class	0
SDG09	bis Manage Food Insecurity	0
SDG09	bis Manage Food Insecurity Risk	1
SDG09	bis Material Living Standard	1
SDG09	bis Median Adjusted Disposable Income	0
SDG09	bis Median Household Disposable Income	0
SDG09	bis Median Income Threshold	0
SDG09	bis Middle-upper Class	0
SDG09	bis Multi-adult Household	0
SDG09	bis National Disaster Risk Reduction	0
SDG09	bis Net Transfer Public	0
SDG09	bis Non-income Dimension	0
SDG09	bis Non-income Poverty	0
SDG09	bis Non-pension Transfer	0
SDG09	bis Ontario Child Care Supplement	0
SDG09	bis Physical Survival	1
SDG09	bis Poverty Agenda	0
SDG09	bis Poverty Gap Index	0
SDG09	bis Poverty Line Food	0
SDG09	bis Poverty Rate	1
SDG09	bis Poverty Reduction Effect	0
SDG09	bis Poverty-reduction Objective	0
SDG09	bis Pro-poor Growth	0
SDG09	bis Programmatic Resilience	0
SDG09	bis Public Distribution System	0
SDG09	bis Relative Deprivation	0
SDG09	bis Relative Disposable Income	0
SDG09	bis Relative Poverty	0
SDG09	bis Relative Poverty Headcount	0
SDG09	bis Relative Poverty Measure	0
SDG09	bis Resilience Agenda	0
SDG09	bis Resilience Building	0
SDG09	bis Resilience Measure	0
SDG09	bis Resilience System Analysis	0
SDG09	bis Retirement-age Population	0
SDG09	bis Risk Landscape	0
SDG09	bis Risk Management Approach	0
SDG09	bis Risk Reduction Disaster Management	0
SDG09	bis Shifting Wealth	0
SDG09	bis Social Assistance Amount	0
SDG09	bis Social Assistance Housing Benefit	0
SDG09	bis Social Security Contribution	0
SDG09	bis State Domestic Product	0
SDG09	bis Strong Inequality	0
SDG09	bis Strong Inequality Aversion	0
SDG09	bis Structural Adjustment Facility	0
SDG09	bis Substantial Poverty Reduction	1
SDG09	bis Tax-benefit Position	0
SDG09	bis Total Disposable Income	0
SDG09	bis Transfer Poverty Rate	1
SDG09	bis Transitory Food Insecurity	0
SDG09	bis Transitory Shock	0
SDG09	bis Treat Poverty Reduction	1
SDG09	bis Unskilled Wage	0
