SDG	Active_concepts	Boosted
SDG09	Green Investment Bank	0
SDG09	Green Technology	0
SDG09	Green Urban Infrastructure	1
SDG09	Include Innovation Policy	0
SDG09	Inclusive Green Economy	1
SDG09	Inclusive Growth	1
SDG09	Inclusive Growth Project	0
SDG09	Inclusive Innovation	1
SDG09	Inclusive Innovation Initiative	0
SDG09	Indian Urban	0
SDG09	Industry Outlook	0
SDG09	Inefficient Fossil-fuel Subsidy	0
SDG09	Infrastructure Credit Guarantee Fund	0
SDG09	Infrastructure LCR	0
SDG09	Innovation Policy	0
SDG09	LCR Infrastructure Investment	0
SDG09	LCR Investment	0
SDG09	Levelised Cost Of Energy	0
SDG09	Light-emitting Diode	0
SDG09	Low-Carbon Green Growth Strategy	0
SDG09	Low-carbon Green Growth	1
SDG09	Main Science And Technology Indicator	0
SDG09	National Innovation Council	0
SDG09	National Innovation Foundation	0
SDG09	National Science , Technology And Innovation	0
SDG09	OECD Inclusive Growth	0
SDG09	OECD Innovation Policy	0
SDG09	OECD Metropolitan Database	0
SDG09	OECD Science , Technology And Innovation Outlook	0
SDG09	OECD Urban Area	0
SDG09	Patent Code	0
SDG09	Payment For Environmental Service	0
SDG09	Private Finance Initiative	0
SDG09	Public Information Tool	0
SDG09	Research And Development Statistics	0
SDG09	Research Excellence Initiative	0
SDG09	Residential Energy Efficiency	0
SDG09	Science , Technology And Innovation	0
SDG09	Science , Technology And Innovation Activity	0
SDG09	Science , Technology And Innovation Policy	0
SDG09	Small And Medium Enterprise	0
SDG09	Social Innovation	0
SDG09	Sustainable Agriculture Technology	0
SDG09	Target Management System	0
SDG09	USD Purchasing Power Parity	0
SDG09	Urban Environmental Indicator	0
SDG09	Urban Green Growth	0
SDG09	Urban Green Infrastructure Project	1
SDG09	Urban Green Project	0
SDG09	Urban Mitigation Project	0
SDG09	Urban Policy-makers	0
SDG09	Urban Revenue Source	0
SDG09	ASEAN Economic Community	0
SDG09	Bilateral Trade Cost	0
SDG09	Border Agency	0
SDG09	Border Agency Co-operation	1
SDG09	Branchless Banking	0
SDG09	Clean-tech Cluster	0
SDG09	Clean-tech Company	1
SDG09	Cleantech Cluster	0
SDG09	Commonwealth Trade Policy Discussion Paper	0
SDG09	Conditional Cash Transfer	0
SDG09	Conditional Cash Transfer Scheme	0
SDG09	Continue Vocational Education And Training	0
SDG09	Creditor Reporting System	0
SDG09	Development Assistance Committee	0
SDG09	Enhanced Integrate Framework	0
SDG09	External Border Agency Cooperation	0
SDG09	Foreign Direct Investment Regulatory Restrictiveness Index	0
SDG09	Great Skill	1
SDG09	Green Growth	1
SDG09	Green Growth Indicator Framework	1
SDG09	Information And Commu - Nications Technology	0
SDG09	Insurance OECD Development	0
SDG09	Local Green Growth	0
SDG09	Logistics Performance Indicator	0
SDG09	Medium High-tech Industry	0
SDG09	Medium-high Tech	0
SDG09	Medium-low Tech Industry	0
SDG09	Middle-income Trap	0
SDG09	Module Location	0
SDG09	Multilateral Resistance	0
SDG09	National Medium Term Plan	0
SDG09	National Medium-term Development Plan	0
SDG09	Negative Investment List	0
SDG09	OECD Action Plan	0
SDG09	OECD Trade Policy Paper	0
SDG09	Private Sector Development Activity	0
SDG09	Private Sector Engagement	1
SDG09	Project-based Collaboration	0
SDG09	Provincial Minimum Wage	0
SDG09	Service Trade Restrictiveness Index	1
SDG09	Social Assistance Programme	0
SDG09	Specific Trade Facilitation Measure	0
SDG09	Sustainable Development Agendum	0
SDG09	Trade Facilitation	1
SDG09	Trade Facilitation Indicator	1
SDG09	Trade Facilitation Measure	1
SDG09	Turn Trade Opportunity	0
SDG09	World Business Council For Sustainable Development	0
SDG09	World Trade Organization	0
SDG09	World Trade Organization Trade Policy Review	0
SDG09	Analytical Business Enterprise Research	0
SDG09	Early Stage Expansion	0
SDG09	Encourage Innovation	1
SDG09	Foreign Direct Investment Limit	0
SDG09	Foster Product Market Competition	1
SDG09	Improve Education Achievement	0
SDG09	Income Contingent Loan Repayment	0
SDG09	Industry-science Link	0
SDG09	Strengthen Science-industry Linkage	1
SDG09	Venture Capital Database	0
SDG09	Boost Highly Innovative SMEs	1
SDG09	Business , Innovation And Skill	0
SDG09	Business Innovation Policy	1
SDG09	Business Innovation Research Programme	0
SDG09	Concerned Challenge	0
SDG09	Demand-side Innovation Policy	0
SDG09	Fuel Economy	0
SDG09	Innovation Commercialisation Programme	0
SDG09	Lead Market Initiative	0
SDG09	Market Validation Programme	0
SDG09	Public Technology Procurement	0
SDG09	Small Business Innovation Research	0
SDG09	Small Business Innovation Research Programme	0
SDG09	Small Business Research Initiative	0
SDG09	Cellular Mobile Service	0
SDG09	Cellulase	0
SDG09	Clean Fuel	0
SDG09	Competitive Industrial Performance	1
SDG09	Competitive Industrial Performance Index	0
SDG09	Consortium Global	0
SDG09	Dedicated Space	0
SDG09	Disadvantaged Countries35	0
SDG09	Empowerment Principle	0
SDG09	Energy Efficiency	0
SDG09	Energy Efficiency Policy	1
SDG09	Energy Intensive Industry	0
SDG09	Enzymatic Processing	0
SDG09	Enzyme Production	0
SDG09	Ethanol	0
SDG09	Expenditure Practice	0
SDG09	Global Destination	0
SDG09	Global Information Society	0
SDG09	Global Manufacturing	1
SDG09	High Speed Internet Access	0
SDG09	High Tech Product	0
SDG09	High-tech Group	0
SDG09	International Trade Centre	0
SDG09	Invention Manufacture	0
SDG09	Lactic Acid	0
SDG09	Life Cycle Assessment	0
SDG09	Local Government Support	0
SDG09	Mandatory Energy Efficiency	0
SDG09	Medium-tech Industry	0
SDG09	Medium-tech Sector	0
SDG09	Mobile Broadband Network	1
SDG09	Peroxide	0
SDG09	Physical Facility	0
SDG09	Polymer	0
SDG09	Reduce Carbon Dioxide Emission	0
SDG09	Reduce Income Inequality	0
SDG09	Regional Energy Efficiency	0
SDG09	SDG Agenda	0
SDG09	Scalable Solution	0
SDG09	Strong Energy Efficiency	0
SDG09	Sustainable Development Goal	1
SDG09	Sustainable Development Goal Report	0
SDG09	Sustainable Food System	0
SDG09	Sustainable Process	0
SDG09	Sustained Industrial Development	0
SDG09	Sustained Participation	1
SDG09	Technological Capability	0
SDG09	United Nations Global Compact	0
SDG09	Women-owned Business	0
SDG09	World Manufacture Export	0
SDG09	World Manufacturing	0
SDG09	Bus Rapid Transit	0
SDG09	Climate Bond Initiative	0
SDG09	Committee On Climate Change	0
SDG09	Corporate Average Fuel Economy	0
SDG09	European Bank For Reconstruction And Development	0
SDG09	Gross Domestic Product	0
SDG09	Income Linkage	0
SDG09	Industrial Catch-up	0
SDG09	International Energy Agency	0
SDG09	Mobilise Private Investment	0
SDG09	Premature Deindustrialisation	0
SDG09	Production Linkage	0
SDG09	Public-private Infrastructure Advisory Facility	0
SDG09	Rapid Transit Bus System	0
SDG09	Structural Transformation	0
SDG09	Sustainable Transport	1
SDG09	Sustainable Transport Infrastructure	0
SDG09	Transport Infrastructure Project	1
SDG09	Community Hospital	0
SDG09	Disaster Risk Reduction	0
SDG09	Foster Innovation	1
SDG09	Healthy Society	0
SDG09	Inno Vation Goal	0
SDG09	Post-disaster Recovery	0
SDG09	Rainwater Harvesting	0
SDG09	Recent Natural Disaster	0
SDG09	Resilient Infrastructure	1
SDG09	Sustainable Industrialization	0
SDG09	Sustainable Infrastructure	1
SDG09	Waste System	0
SDG09	Water	0
SDG09	Water Treatment Facility	0
SDG10	African Labour Market	0
SDG10	Agricultural Production Unit	0
SDG10	Aid Effectiveness	1
SDG10	Aid Fragmentation	0
SDG10	Aid Relation	0
SDG10	Analytical Resource	0
SDG10	Average Hourly Labour Cost	0
SDG10	Average Remittance	0
SDG10	Average Wage Premium	0
SDG10	Black Market Premia	0
SDG10	Budgetary Effort	0
SDG10	Business Facilitation	0
SDG10	Country Aid Programme	0
SDG10	Country Analytic Work	0
SDG10	Critical Natural Capital	0
SDG10	Current Account Foreign	0
SDG10	Debt Relief Package	1
SDG10	Developmental Motive	0
SDG10	Direct Budget Support	0
SDG10	Domestic Financial Liberalisation	0
SDG10	Donor Country-partner	0
SDG10	Donor Mission	0
SDG10	Donorship Gross National Income	0
SDG10	Earning Distribution	0
SDG10	Earning Survey	0
SDG10	Efficient Aid	0
SDG10	Environmental Tax Instrument	0
SDG10	Export Processing Zone	0
SDG10	External Financial Flow	0
SDG10	Financial Sector Pay	0
SDG10	Financial Sector Work	1
SDG10	Financing For Development	0
SDG10	Foreign Exchange Regime	0
SDG10	Fragile State Principle	0
SDG10	Free Economic Zone	0
SDG10	Free Repatriation	0
SDG10	Full-year Equivalent Employee	0
SDG10	Global System Of Trade Preference	0
SDG10	Good Economic Governance	1
SDG10	Grant Element	0
SDG10	Gross National Income	1
SDG10	Gross National Product	1
SDG10	Guarantee Private Export Credit	0
SDG10	Highly Indebted Poor Country	0
SDG10	Highly Indebted Poor Country Initiative	0
SDG10	Home Economy	0
SDG10	Household Living Standard	0
SDG10	International Development Association	0
SDG10	International Financial Liberalization	0
SDG10	International Migration Report	0
SDG10	International Money Transfer	0
SDG10	Investment Promotion	0
SDG10	Investment Promotion Technique	0
SDG10	Investor Migrant	0
SDG10	Joint Funding Arrangement	0
SDG10	Key Indicator Of The Labour Market	0
SDG10	Labour Income Inequality	1
SDG10	Labour-exporting Countrie	0
SDG10	Market Financial Sector	0
SDG10	Mexican Migrant	0
SDG10	Migrant Member	0
SDG10	Migrant Remittance	1
SDG10	Money Transfer	0
SDG10	NEET Rate	1
SDG10	Natural Wealth	0
SDG10	Non-tradable Good	0
SDG10	Official Development Assistance	1
SDG10	Official Development Assistance Allocation	0
SDG10	Official Development Assistance Concept	0
SDG10	Official Development Assistance Loan	0
SDG10	Official Development Assistance Reform	0
SDG10	Official Development Financing	0
SDG10	Practice Donor	0
SDG10	Private Investment Rate	1
SDG10	Private Motor Transport	0
SDG10	Promote Youth Employment	0
SDG10	Reduce Aid Fragmentation	1
SDG10	Remittance Policy	1
SDG10	Return Migration	0
SDG10	Small Island Develop State	0
SDG10	Small State	0
SDG10	Small-and Medium-sized Enterprise	1
SDG10	Social Investment Fund	0
SDG10	Social Welfare Account	0
SDG10	South Asian Free Trade Agreement	0
SDG10	South-South Development Cooperation	0
SDG10	Specific Support Measure	0
SDG10	Street Trader	0
SDG10	Structure Of Earning Survey	0
SDG10	Sugarcane Production	0
SDG10	Term Of Trade	0
SDG10	Threatened Global Environment	0
SDG10	Top Earning	0
SDG10	Total Official Support	0
SDG10	Total Official Support For Sustainable Development	0
SDG10	Trade Policy Review Mechanism	0
SDG10	Transitory Poverty	1
SDG10	United Nation Target	0
SDG10	United Nations Capital Development Fund	0
SDG10	Vulnerable Employment	0
SDG10	Wage Premium	0
SDG10	World Trade Organization	0
SDG10	Young Job-seekers	1
SDG10	Youth Employment	0
SDG10	Youth Employment Challenge	1
SDG10	Youth Employment Network	0
SDG10	Actual Social Spending	0
SDG10	Affect Income Inequality	1
SDG10	Affect Inequality	0
SDG10	African City	0
SDG10	Asset Price Change	0
SDG10	Asset Price Increase	0
SDG10	Authoritarian System	0
SDG10	Average Annual Household Income	1
SDG10	Average Income Level	0
SDG10	Cross-country Correlation	0
SDG10	Debt Servicing Cost	0
SDG10	Distributive Outcome	0
SDG10	Earn Income Tax Credit	0
SDG10	Earning Inequality	0
SDG10	Education Gradient	0
SDG10	Education Parent	0
SDG10	Effective Monetary Policy	0
SDG10	European Union Statistics On Income And Live Condition	0
SDG10	Excessive Inequality	1
SDG10	Final Income Distribution	0
SDG10	Financial Integration	1
SDG10	Form Equation	1
SDG10	Formal Education	0
SDG10	Forward Participation	0
SDG10	Gated Community	0
SDG10	Global Income Inequality	1
SDG10	Global Inequality	1
SDG10	Global Value Chain	0
SDG10	Global Value Chain Activity	0
SDG10	Global Value Chain Participation	0
SDG10	High Inequality	0
SDG10	House Price Increase	0
SDG10	Household Wealth Survey	0
SDG10	Imperfect Capital Market	0
SDG10	Income Distribution	1
SDG10	Income Distribution Modelling	0
SDG10	Income Market	0
SDG10	Intergenerational Earning Elasticity	0
SDG10	International Trade Centre	0
SDG10	International Trade Centre Executive	0
SDG10	Labour Contract Law	0
SDG10	Labour Earning Inequality	0
SDG10	Latin America And Caribbean	0
SDG10	Leaky Bucket	0
SDG10	Logistics Professional	0
SDG10	Low-skilled Task	0
SDG10	Low-skilled Wage	0
SDG10	Low-wage Economy	0
SDG10	Lower Debt Servicing Cost	0
SDG10	Marginal Propensity To Consume15	0
SDG10	Market Income Distribution	0
SDG10	Market Income Inequality	1
SDG10	Monetary Policy Transmission	0
SDG10	Mortgage Interest Tax Relief	0
SDG10	National Income Inequality	1
SDG10	Net Wealth	0
SDG10	Non-Tariff Barrier	0
SDG10	Numeracy Proficiency	1
SDG10	OECD Income Inequality	0
SDG10	Observe Cross-country Difference	0
SDG10	Panel Study Of Income Dynamics	0
SDG10	Parental Background	0
SDG10	Parental Educational Background	0
SDG10	Permanent Work Contract	0
SDG10	Physical Support	0
SDG10	Post-secondary Non-tertiary Degree	0
SDG10	Poverty Gap	0
SDG10	Poverty Gap Index	0
SDG10	Poverty Severity Index	1
SDG10	Pre School	0
SDG10	Pre-school Care	1
SDG10	Proactive Public Policy	0
SDG10	Progressivity Index	0
SDG10	Redistributional Impact	0
SDG10	Reduce Income Inequality	1
SDG10	School System Success	1
SDG10	Skill Dispersion	1
SDG10	Skill Inequality	1
SDG10	Skills-biased Technological Change	0
SDG10	Slow Global Growth	0
SDG10	Small Cash Transfer	0
SDG10	Social Deprivation	0
SDG10	Social Inequality	1
SDG10	Social Mobility	1
SDG10	Social Protection Expenditure	0
SDG10	Social Upheaval	0
SDG10	Special And Differential Treatment	0
SDG10	Statutory Income Tax Rate	0
SDG10	Tackle Income Inequality	1
SDG10	Tax Clearance Certificate	0
SDG10	Teaching And Learn International Survey	0
SDG10	Theoretical Work	0
SDG10	Top Income	0
SDG10	Top Income Earner	0
SDG10	Total Social Expenditure	0
SDG10	Trade Facilitation	0
SDG10	Trade Facilitation Measure	0
SDG10	Transfer Large Cash	0
SDG10	Unequal Society	1
SDG10	Unskilled Labour-intensive Good	0
SDG10	Urban Growth	0
SDG10	Urban Project	0
SDG10	Vocational Education Track	0
SDG10	Wage Dispersion	0
SDG10	Wage Inequality	1
SDG10	Wage Opportunity	0
SDG10	Wage-income Inequality	0
SDG10	Wealth Distribution	1
SDG10	Wealth Distribution Effect	0
SDG10	Wealth Inequality	1
SDG10	Wealth Survey	0
SDG10	Wide Income Distribution	0
SDG10	Wide Market Income	0
SDG10	ASEAN Migrant Worker	0
SDG10	Africa Sub-Saharan	0
SDG10	Age Pension	0
SDG10	Aggregate Inequality	1
SDG10	Basic Education Development Index	0
SDG10	Between-group Inequality	1
SDG10	Capita Household Income	0
SDG10	Cash Benefit Rate	0
SDG10	Child Support	0
SDG10	Child Support Grant	0
SDG10	Civil Liberty	1
SDG10	Conflict Analysis	0
SDG10	Development Good Support	0
SDG10	Discriminatory Institution	1
SDG10	Discriminatory Social Institution	1
SDG10	Dissimilarity Index	0
SDG10	Economic Class	0
SDG10	Employer Reticence	1
SDG10	Employment Generation	1
SDG10	Employment Permit System	0
SDG10	Expand Public Work Programme	0
SDG10	Female Genital Mutilation	0
SDG10	Female Health	0
SDG10	Female Labour Force Participation	0
SDG10	Formal Employment	0
SDG10	Gender Bias	1
SDG10	Gender Development Index	0
SDG10	Gender Empowerment Measurement	1
SDG10	Home Production	0
SDG10	Host Country	0
SDG10	Human Capital Accumulation	0
SDG10	Human Capital Stock	0
SDG10	Immigrant Integration	1
SDG10	Immigrant Woman	0
SDG10	Immigrant Worker	1
SDG10	In-Work Tax Credit	0
SDG10	In-work Progression	0
SDG10	Include Labour Market	0
SDG10	Inclusive Labour	1
SDG10	Income Fall	0
SDG10	Income Inequality	1
SDG10	Income Inequality Fall	0
SDG10	Income Segregation	1
SDG10	Irregular Migrant	0
SDG10	Irregular Migrant Worker	1
SDG10	Job Indicator	0
SDG10	Job Quality Indicator	1
SDG10	Job Seeker Classification Instrument	0
SDG10	Job-search Method	0
SDG10	Labour Earning	0
SDG10	Labour Force Survey	0
SDG10	Labour Market Household	0
SDG10	Literacy Ratio	0
SDG10	Low Poverty Line	1
SDG10	Low Skilled Migrant Worker	0
SDG10	Mandatory Retirement	0
SDG10	Mandatory Retirement Age	0
SDG10	Migrant Domestic Worker	0
SDG10	Native-Born Worker	0
SDG10	Neighbourhood Effect	0
SDG10	OECD Social Policy	0
SDG10	Overqualification Rate	0
SDG10	Pension Allowance	0
SDG10	Poverty Incidence	1
SDG10	Poverty Share	1
SDG10	Primary Carer	0
SDG10	Primary-care Professional	0
SDG10	Private Capital Stock	0
SDG10	Public Employment Service Business Model	0
SDG10	Public Employment Service Dialogue	0
SDG10	Public Employment Service Office	0
SDG10	Public Employment Service Registration	0
SDG10	Public Employment Service Staff	0
SDG10	Public Sector Service	0
SDG10	Public-private Capital	0
SDG10	Racial Group	1
SDG10	Recent Immigration Country	0
SDG10	Related Human Capital	0
SDG10	Risk Management Unit	0
SDG10	Settlement Country	0
SDG10	Single Adult Household	0
SDG10	Social Assistance Grant	1
SDG10	Social Grant	0
SDG10	Social Institution	0
SDG10	Social Security Benefit	0
SDG10	Social Welfare Function	0
SDG10	Socio-economic Segregation	1
SDG10	Spatial Segregation	1
SDG10	Special Working Condition	0
SDG10	Statutory Pension	0
SDG10	Statutory Pension Age	0
SDG10	Steady-state Growth Rate	0
SDG10	Successful Activation Strategy	0
SDG10	Tackling Inequality	1
SDG10	Temporary Unemployment Benefit	0
SDG10	Unemployment Insurance Fund	0
SDG10	Vocational Education And Training	0
SDG10	Voluntary Early Retirement Pension	0
SDG10	Average Replacement Rate	0
SDG10	Base Health Insurance	1
SDG10	Benefit Average Replacement	0
SDG10	Benefit Average Replacement Rate	0
SDG10	Catastrophic Health Expenditure	0
SDG10	Centre For Work And Income	0
SDG10	Collective Bargaining Coverage	0
SDG10	Collective Dismissal	0
SDG10	Community-based Health Insurance Scheme	0
SDG10	Dismissal Case	0
SDG10	Doctor Visit	0
SDG10	Employment Appeal Tribunal	0
SDG10	Employment Protection Legislation	1
SDG10	Employment Protection Legislation Index	0
SDG10	Employment Protection Regulation	1
SDG10	Employment Tribunal	0
SDG10	Enhance Flexibility	0
SDG10	Equal Employment Opportunity Commission	0
SDG10	Expenditure Total Health	1
SDG10	General Practitioner Visit	0
SDG10	Health Care Coverage	1
SDG10	Health Care Utilization	1
SDG10	Health Sector Reform	0
SDG10	Health System Characteristic	0
SDG10	High Collective Bargaining Coverage	0
SDG10	Horizontal Inequity	0
SDG10	Individual Dismissal	0
SDG10	Labour Demand Shock	0
SDG10	Labour Tribunal	0
SDG10	Legal Extension Mechanism	0
SDG10	Maximum Total Duration	0
SDG10	Non-life Insurance	0
SDG10	Non-life Insurance Market	0
SDG10	OECD Employment Protection Database	0
SDG10	OECD Employment Protection Legislation	0
SDG10	Ordinary Civil Court	0
SDG10	Primary Private Health Insurance	0
SDG10	Private Health	0
SDG10	Private Health Insurance	0
SDG10	Private Health Insurance Coverage	0
SDG10	Private Health Insurance Policy	0
SDG10	Pro-rich Inequity	1
SDG10	Re-insurance Company	0
SDG10	Real Interest Rate Shock	0
SDG10	Severance Pay Entitlement	0
SDG10	Severance Payment	1
SDG10	Standard Fixed-term Contract	0
SDG10	Strict Employment Protection Legislation	1
SDG10	Tax Wedge	0
SDG10	Temporary Agency Worker	0
SDG10	Temporary Work Agency Contract	0
SDG10	Total Factor Productivity Shock	0
SDG10	Unfair Dismissal	1
SDG10	Unfair Dismissal Case	0
SDG10	Union Density	0
SDG10	Universal Health Coverage	1
SDG10	User Firm	0
SDG10	Utilise Health Care Service	0
SDG10	Current Population Survey	0
SDG10	Disability Benefit Caseload	0
SDG10	Effective Average Tax Rate	0
SDG10	Emergency Unemployment Compensation	1
SDG10	Entitlement Condition	0
SDG10	Income Assistance	1
SDG10	Job Offer	0
SDG10	Job Search Activity	0
SDG10	Public Service Employment	1
SDG10	Regular Employment Insurance Benefit	0
SDG10	Social Assistance Caseload	0
SDG10	Suitable Job	0
SDG10	Suitable Job Offer	0
SDG10	Suitable Work	1
SDG10	Suitable Work Criterion	0
SDG10	Supplemental Nutrition Assistance Program	0
SDG10	Unemployed Person	0
SDG10	Unemployment Assistance	1
SDG10	Unemployment Assistance Programme	1
SDG10	Unemployment Benefit Programme	1
SDG10	Unemployment Benefit Recipient	1
SDG10	Voluntary Unemploy	0
SDG10	Work Age Individual	0
SDG10	Absolute Income Poverty	0
SDG10	Childhood Poverty	1
SDG10	Consistent Poverty101	1
SDG10	Deep Structural Problem	0
SDG10	Deprivation Score	0
SDG10	Employment Absorpt Ion	0
SDG10	Equivalence Scale Elasticity	0
SDG10	Equivalised Household Disposable Income	1
SDG10	European Quality Of Life Survey	0
SDG10	Extreme Income Poverty	1
SDG10	Family Cash Benefit	0
SDG10	Financial Stress	1
SDG10	Gain Income Share	0
SDG10	High-educated People	0
SDG10	Household Expenditure Survey	1
SDG10	Household Total Disposable Income	1
SDG10	Housing Statistics	1
SDG10	In-kind Transfer	0
SDG10	In-work Poverty	1
SDG10	Income Distribution Database	0
SDG10	Income Inequality Level	1
SDG10	Income Poverty	0
SDG10	Income Poverty Rate	1
SDG10	Income-gap Ratio	1
SDG10	Internal Displacement	0
SDG10	Labour Market Segmentation	0
SDG10	Lower Poverty Incidence	0
SDG10	Material Deprivation	1
SDG10	Material Hardship	1
SDG10	Measure Deprivation	0
SDG10	Median Adjusted Disposable Income	0
SDG10	Multi-adult Household	0
SDG10	Multiple Deprivation	0
SDG10	National Population Health Survey	0
SDG10	Non-pension Transfer	0
SDG10	OECD Income Distribution Database	0
SDG10	OECD Labour Force Survey	0
SDG10	Pay Pension Contribution	0
SDG10	Poverty Database	0
SDG10	Poverty Rate	1
SDG10	Rate Relative Poverty	0
SDG10	Relative Disposable Income	0
SDG10	Relative Income Poverty	0
SDG10	Relative Poverty	0
SDG10	Retirement-age Population	0
SDG10	Self-employed People	0
SDG10	Survey Of Financial Security	0
SDG10	Survey Of Household Spending	0
SDG10	Total Disposable Income	1
SDG10	Total Public Transfer	0
SDG10	Transfer Poverty Rate	1
SDG10	Utility Bill Payment	0
SDG10	Work Age People	0
SDG10	Workless Household	1
SDG10	CO2 Capture	0
SDG10	CO2 Storage	0
SDG10	Capture Carbon Dioxide	0
SDG10	Capture Cost	0
SDG10	Carbon Capture	1
SDG10	Carbon Capture And Storage	0
SDG10	Carbon Capture And Storage Cost	0
SDG10	Carbon Capture And Storage Project	0
SDG10	Carbon Capture And Storage Technology	0
SDG10	Carbon Dioxide Capture And Storage	0
SDG10	Carbon Sequestration Leadership Forum	0
SDG10	Climate Technology Initiative	0
SDG10	Concentrate Solar Power	0
SDG10	Energy Conservation In Building And Community System	0
SDG10	Energy Technology Collaboration	0
SDG10	Energy Technology Data Exchange	0
SDG10	Energy Technology System Analysis Programme	0
SDG10	Enhance Geothermal System	0
SDG10	Enhance Oil Recovery	0
SDG10	Flue Gas	0
SDG10	Fuel Cell	0
SDG10	Fusion Power	0
SDG10	Geologic Storage	0
SDG10	Geological Storage Site	0
SDG10	Storage Site	0
SDG10	Technology Collaboration Programme	0
SDG10	Underground Thermal Energy Storage	0
SDG10	Annual Average Distance	0
SDG10	CO2 Emission	0
SDG10	Corporate Average Fuel Economy	0
SDG10	Corporate Average Fuel Efficiency	0
SDG10	Framework Convention On Climate Change	0
SDG10	Fuel-efficient Vehicle	0
SDG10	GHG-reduction Strategy	1
SDG10	International Energy Agency	0
SDG10	Low Fuel Consumption Vehicle	1
SDG10	National Road Traffic Forecast	0
SDG10	National Transport Model	0
SDG10	Reduce CO2 Emission	0
SDG10	Reduce Greenhouse Gas Emission	0
SDG10	Vehicle Mile Travel	0
SDG10	World Energy Model	0
SDG10	Basic Human Development	0
SDG10	Environment Nexus	0
SDG10	Finance Literature	0
SDG10	Financial Consumer Protection	0
SDG10	Financial Education Initiative	0
SDG10	Financial Education Programme	0
SDG10	Financial Inclusion	1
SDG10	Financial Inclusion Initiative	0
SDG10	Financial Instruction	0
SDG10	Financial Literacy Programme	1
SDG10	Formal Financial Service	0
SDG10	Human Development	0
SDG10	Human Development Priority	0
SDG10	International Network On Financial Education	0
SDG10	International Organization For Migration	0
SDG10	Migration Policy Institute	0
SDG10	Minimum Basic Income	0
SDG10	Money Management	0
SDG10	Poor People	0
SDG10	Remittance Outflow	0
SDG10	Syrian Refugee	0
SDG10	Under-five Mortality	0
SDG10	Unpaid Care	0
SDG10	Unpaid Care Work	0
SDG10	Administrative Disruption	0
SDG10	Afghan Refugee	0
SDG10	Asylum Seeker	0
SDG10	Civil Society Partner	0
SDG10	Disenfranchise Group	1
SDG10	Durable Solution	0
SDG10	Forced Displacement	0
SDG10	Include Asylum Seeker	0
SDG10	International Protection	1
SDG10	International Refugee Law	0
SDG10	Minority Group	0
SDG10	Opment Partner	0
SDG10	Refugee Protection	1
SDG10	Religious Minority	1
SDG10	Stateless Person	0
SDG10	United Nations High Commissioner	0
SDG10	United Nations High Commissioner For Refugee	0
SDG10	Adequate Opportunity	0
SDG10	Australian Trade Commission	0
SDG10	Bank Share Price	0
SDG10	Banking Prudential Regulation	0
SDG10	Deposit Insurance Agency	0
SDG10	Depositor Protection	0
SDG10	Diversification Requirement	0
SDG10	Effective Participation	1
SDG10	Empowerment Principle	1
SDG10	Exit Rule	0
SDG10	Female Producer	0
SDG10	Financial Sector Assessment Program	0
SDG10	Flexible Collateral	0
SDG10	Fundamental Freedom	0
SDG10	Global Compact	0
SDG10	Gross Domestic Product	0
SDG10	Identity Group	0
SDG10	Indigenous People	0
SDG10	Institutional Investor Support	0
SDG10	Intercultural Education	0
SDG10	Linguistic Identity	0
SDG10	Linguistic Minority	0
SDG10	Marital Property	0
SDG10	Minimum Marriageable Age	0
SDG10	Minority Language	0
SDG10	Mother Tongue	0
SDG10	National Minority	0
SDG10	Net Interest Margin	0
SDG10	Nominal Access	0
SDG10	Ongoing Supervision	0
SDG10	Prudent Banking	0
SDG10	Prudential Regulation	1
SDG10	Public Life	0
SDG10	Small Women-owned Business	0
SDG10	Sovereign Equality	0
SDG10	Supplier Diversity	0
SDG10	Support Woman Entrepreneur	1
SDG10	TrADE Chapter	0
SDG10	Trade Development Strategy	0
SDG10	Unlock Market	0
SDG10	Varied Programme	1
SDG10	Woman Entrepreneur	0
SDG10	Women-owned Business	0
SDG10	Financing Human Resource Development	0
SDG10	Foreign Corporate Presence	0
SDG10	Foreign Direct Investment	1
SDG10	Foreign Direct Investment Stock	0
SDG10	Host Country Authority	0
SDG10	Host Country Business	0
SDG10	Host Economy	0
SDG10	Human Capital Enhancement	0
SDG10	Total World Foreign Direct Investment	0
SDG10	Bank Global Financial Development Database	0
SDG10	Credit Intermediation	0
SDG10	Effective Social Protection	1
SDG10	Financial Expansion	0
SDG10	Great Income Inequality	0
SDG10	Informal Economy	0
SDG10	National Social Protection	0
SDG10	OECD Inclusive Growth	0
SDG10	Sector Wage Premium	0
SDG10	Social Cash Transfer	0
SDG10	Social Protection	1
SDG10	Social Protection Instrument	0
SDG10	Social Protection Intervention	0
SDG10	Social Protection Measure	1
SDG10	Social Protection Programme	0
SDG10	Social Protection Social Protection	0
SDG10	Stock Market Capitalisation	0
SDG10	Stock Market Funding	0
SDG10	World Bank Global Development Finance	0
SDG10	Absolute Improvement	1
SDG10	Action Plan	0
SDG10	Affirmative Action	0
SDG10	Affirmative Action Programme	0
SDG10	Average Income Growth	1
SDG10	College Attendance	0
SDG10	Composite Welfare	0
SDG10	Cross-national Variation	0
SDG10	Educational Growth	1
SDG10	Effective Incorpora Tion	0
SDG10	Equal Opportunity	1
SDG10	Ethnic Minority	0
SDG10	Fair Employment	1
SDG10	Fair Employment Practice	1
SDG10	Growth Incidence Curve	0
